"BAT_M01(r1)"	"BAT_M01(r2)"	"WAT_M01(r1)"	"WAT_M01(r2)"
"ENSMUSG00000033499"	9.775565	9.856095	9.879195	9.948455
"ENSMUSG00000033501"	4.3126	4.25015	4.08321	3.81739
"ENSMUSG00000033502"	4.509295	4.57034	4.503035	4.83645
"ENSMUSG00000033508"	5.28497	5.54667	5.78387	5.1288
"ENSMUSG00000033510"	5.66509	5.59214	5.20804	5.24799
"ENSMUSG00000033520"	3.95775	4.12635	4.30905	3.81144
"ENSMUSG00000033526"	8.742115	8.63896	7.25761	7.401435
"ENSMUSG00000033530"	8.490425	8.273595	7.6467	8.013585
"ENSMUSG00000033533"	4.46012	4.36015	4.42869	4.21336
"ENSMUSG00000033538"	5.64331	5.72489	6.45312	5.91765
"ENSMUSG00000033540"	6.959205	7.13642	6.726495	6.9596
"ENSMUSG00000033542"	6.18939	6.33195	8.50348	8.42284
"ENSMUSG00000033543"	9.05156	9.23741	8.9051	8.95679
"ENSMUSG00000033544"	6.375265	6.444225	4.7252	5.09609
"ENSMUSG00000033545"	6.8793	7.07913333333333	6.65142333333333	6.65721
"ENSMUSG00000033554"	6.55204	6.469825	6.546845	6.404
"ENSMUSG00000033557"	6.95308333333333	6.82992	7.31193	7.61104333333333
"ENSMUSG00000033565"	5.9809325	5.82676	5.71623	5.6713575
"ENSMUSG00000033569"	3.52631	3.68017	3.65502	3.53619
"ENSMUSG00000033576"	10.14518	9.48675	9.77395	9.68369
"ENSMUSG00000033577"	6.28186333333333	6.09626	7.98589	8.37212666666667
"ENSMUSG00000033578"	5.8939	5.6111	5.58536	5.48267
"ENSMUSG00000033579"	5.89007	6.09611	7.1594	7.45338
"ENSMUSG00000033581"	4.995585	5.07697	4.897735	4.82012
"ENSMUSG00000033585"	9.568076	9.720886	8.34221	8.258558
"ENSMUSG00000033589"	6.76034	6.79765	7.22579	7.23797
"ENSMUSG00000033590"	5.601895	5.792645	5.316215	4.994845
"ENSMUSG00000033594"	6.05272	5.80108	6.18544	6.01504
"ENSMUSG00000033595"	4.735155	4.759125	4.86055	4.96898
"ENSMUSG00000033596"	7.80765	7.8705	8.5295	8.45368
"ENSMUSG00000033597"	5.18439	4.52363	5.01866	4.9313
"ENSMUSG00000033610"	9.2894	9.67641666666667	7.25298333333333	7.08344
"ENSMUSG00000033615"	6.93816333333333	6.61141	6.64441	6.52098666666667
"ENSMUSG00000033623"	6.03061666666667	5.97294	5.77942	5.80628333333333
"ENSMUSG00000033624"	8.33376666666667	8.43073333333333	7.06929666666667	7.01856666666667
"ENSMUSG00000033628"	6.89869	7.03789	7.2951	7.38631
"ENSMUSG00000033629"	8.82785666666667	8.65669666666667	9.66594	9.75469
"ENSMUSG00000033633"	5.044465	5.022055	5.694675	6.22742
"ENSMUSG00000033634"	4.15701666666667	4.25769666666667	4.24965666666667	4.189
"ENSMUSG00000033644"	4.04657	4.55538	4.58422	4.25043
"ENSMUSG00000033653"	7.273115	7.324635	7.864725	7.97052
"ENSMUSG00000033658"	6.2817875	6.2184775	6.32165	6.5680325
"ENSMUSG00000033669"	3.98815	3.95108	5.07886	4.82287
"ENSMUSG00000033671"	7.16073333333333	7.28387333333333	6.91555666666667	6.96899333333333
"ENSMUSG00000033676"	3.97328666666667	3.84649666666667	3.81899	3.7264
"ENSMUSG00000033684"	7.942675	7.014645	8.417645	8.27481
"ENSMUSG00000033685"	8.80040333333333	8.46023666666667	10.1855966666667	10.24906
"ENSMUSG00000033688"	4.95385	4.63487	5.19572	4.90662
"ENSMUSG00000033697"	5.83767333333333	5.98377333333333	6.18377666666667	6.32435666666667
"ENSMUSG00000033701"	7.73474	7.66228	7.64497	7.824505
"ENSMUSG00000033703"	6.35228333333333	6.5099	6.55569	6.62414
"ENSMUSG00000033705"	6.37025	6.01714	5.67784	5.806565
"ENSMUSG00000033706"	6.904185	6.95347	6.938845	6.535055
"ENSMUSG00000033707"	6.997035	7.42879	5.69537	5.66124
"ENSMUSG00000033712"	7.74213	7.34415	8.50622	8.48876
"ENSMUSG00000033713"	8.29249333333333	8.46079666666667	7.69448666666667	7.63343
"ENSMUSG00000033715"	4.39659	4.08402	4.13285	4.15639
"ENSMUSG00000033717"	4.33821333333333	4.56951666666667	4.44635333333333	4.51068666666667
"ENSMUSG00000033720"	6.389075	6.293155	5.226935	5.2265
"ENSMUSG00000033721"	5.51364333333333	5.15430666666667	5.93842	5.72733666666667
"ENSMUSG00000033722"	6.55769	6.45241	7.50504	8.14679
"ENSMUSG00000033726"	5.57913	5.3794	5.25796	5.337555
"ENSMUSG00000033728"	5.740095	5.73281	5.94029	5.888725
"ENSMUSG00000033730"	6.6574	6.16587	6.13978	6.09907
"ENSMUSG00000033731"	4.122755	4.169285	4.366365	4.250935
"ENSMUSG00000033732"	8.83574	8.80142	9.35775	9.26743
"ENSMUSG00000033735"	8.27886	8.1987	7.73487	7.87439
"ENSMUSG00000033737"	4.44113	4.47547	4.64018	4.38002
"ENSMUSG00000033739"	6.92977	7.17513	6.50197	6.4018
"ENSMUSG00000033740"	3.929565	3.917215	3.76715	3.860815
"ENSMUSG00000033751"	6.565045	6.75237	6.341545	6.409375
"ENSMUSG00000033752"	4.94499	5.13982	4.70036	4.3025
"ENSMUSG00000033760"	5.58129	5.50788	5.262855	5.43429
"ENSMUSG00000033762"	5.50257	5.87045	4.89724	4.89085
"ENSMUSG00000033763"	5.6374	5.31866	5.34881	4.92739
"ENSMUSG00000033765"	5.23125	4.81129	5.79553	5.35701
"ENSMUSG00000033767"	6.03389666666667	5.81149333333333	5.96231	5.96019666666667
"ENSMUSG00000033768"	5.24988	5.27733	4.88067	4.832905
"ENSMUSG00000033769"	6.393995	6.34782	6.130565	5.781705
"ENSMUSG00000033770"	6.19215	6.32759	5.827705	5.63261
"ENSMUSG00000033773"	5.99385	6.265205	5.914125	5.82231
"ENSMUSG00000033777"	4.28403	4.3279	4.67643	4.50888
"ENSMUSG00000033781"	6.09984333333333	6.13283333333333	5.96093	6.25754666666667
"ENSMUSG00000033788"	7.24773	7.66348	7.64057	7.76888
"ENSMUSG00000033790"	6.6352	6.61348	6.202805	6.51058
"ENSMUSG00000033792"	7.04002	7.09968	8.10166	8.64119
"ENSMUSG00000033793"	7.803605	7.837095	7.97417	7.954795
"ENSMUSG00000033794"	3.91276	3.9404	3.82984	3.93298
"ENSMUSG00000033799"	5.04416	4.92644	6.26079	6.38455
"ENSMUSG00000033805"	3.77087	3.77087	3.68406	3.73135
"ENSMUSG00000033808"	6.28352	6.23658	6.47676	6.58038
"ENSMUSG00000033809"	7.61075	7.65568	7.26142	7.31933
"ENSMUSG00000033813"	9.914995	9.940825	9.76474	9.8934
"ENSMUSG00000033819"	8.21752	8.172695	8.044705	8.12426
"ENSMUSG00000033825"	6.5819	6.33883	5.99026	5.35635
"ENSMUSG00000033826"	4.37819	4.20947	4.44792	4.48212
"ENSMUSG00000033831"	4.36174	4.67071	4.9448	4.47561
"ENSMUSG00000033834"	4.09239333333333	3.93930666666667	8.96015333333333	7.97484333333333
"ENSMUSG00000033837"	5.823005	5.97094	5.90249	5.65367
"ENSMUSG00000033845"	7.7456725	8.02227625	7.04757125	6.97574875
"ENSMUSG00000033847"	4.926385	4.950005	4.90079	5.003835
"ENSMUSG00000033849"	6.93378666666667	6.48165333333333	6.64525666666667	6.57512666666667
"ENSMUSG00000033852"	6.10682	6.00315	5.664285	5.82829
"ENSMUSG00000033854"	4.68783	4.69827	4.43948	4.48991
"ENSMUSG00000033855"	4.180035	4.03165	4.044535	4.026685
"ENSMUSG00000033857"	7.05579	6.98163	6.64408	6.72473
"ENSMUSG00000033860"	4.23145	4.64315	5.00059	5.06515
"ENSMUSG00000033862"	6.81372	6.66393	7.28755	7.25821
"ENSMUSG00000033863"	9.52336285714286	9.73261714285714	8.46466142857143	8.55540714285714
"ENSMUSG00000033871"	10.82385	11.10576	7.67521	7.09153
"ENSMUSG00000033880"	10.90007	10.38223	10.37775	10.49268
"ENSMUSG00000033882"	3.82933	3.79902	3.98889	4.23212
"ENSMUSG00000033883"	6.968185	6.859735	7.045525	6.906945
"ENSMUSG00000033885"	7.35669	7.26317	7.19964	7.22985
"ENSMUSG00000033898"	4.57324	4.45536	4.27205	4.11432
"ENSMUSG00000033900"	5.588975	5.420655	6.01606	6.24222
"ENSMUSG00000033902"	6.944685	6.953195	8.487935	8.63286
"ENSMUSG00000033904"	5.83242	5.75444	6.87987	7.11607
"ENSMUSG00000033906"	4.300275	4.551385	4.709975	5.20863
"ENSMUSG00000033909"	6.52499666666667	6.51010333333333	6.4331	6.23693
"ENSMUSG00000033910"	6.97491	6.76854666666667	6.78034666666667	6.52743
"ENSMUSG00000033916"	10.13184	10.08824	10.43921	10.40724
"ENSMUSG00000033917"	11.1749	11.15821	10.37546	10.54487
"ENSMUSG00000033931"	6.44006	6.502985	6.82231	6.92933
"ENSMUSG00000033933"	6.881145	6.759925	7.296515	7.3948
"ENSMUSG00000033938"	12.109385	12.363535	11.114975	10.84512
"ENSMUSG00000033940"	10.160625	10.146305	10.282105	10.25032
"ENSMUSG00000033943"	5.79283	5.8005325	6.060145	6.256415
"ENSMUSG00000033948"	4.45446	4.54797	4.74777	4.92858
"ENSMUSG00000033949"	5.439895	5.606305	6.272945	6.507
"ENSMUSG00000033952"	4.23287	4.346546	4.597522	4.3691
"ENSMUSG00000033953"	7.03400666666667	7.0504	7.49275333333333	7.52908
"ENSMUSG00000033955"	7.46304	7.3858	7.49371	7.32365
"ENSMUSG00000033960"	6.99562	7.04646	6.330765	6.69261
"ENSMUSG00000033961"	6.01379	5.7761	5.7761	6.18687
"ENSMUSG00000033963"	3.83232	3.8565	3.78708	3.77644
"ENSMUSG00000033964"	6.90155666666667	7.00737333333333	6.73631	6.57991
"ENSMUSG00000033965"	7.75879	7.796075	7.86688	8.018895
"ENSMUSG00000033966"	4.7662	5.00041	5.73835	7.25706
"ENSMUSG00000033967"	4.598615	5.064085	5.376565	5.582775
"ENSMUSG00000033970"	5.833485	5.857665	6.244975	6.164465
"ENSMUSG00000033972"	5.41386	5.46449	5.413095	5.34701
"ENSMUSG00000033981"	4.4577	4.551658	4.563874	4.831088
"ENSMUSG00000033983"	5.78334	5.64204	5.608255	5.725775
"ENSMUSG00000033985"	5.32042	5.50587	7.06988	7.52411
"ENSMUSG00000033987"	5.53056	5.51383	5.27295	5.09937
"ENSMUSG00000033991"	4.38893	4.13004	3.80553	3.68824
"ENSMUSG00000033998"	4.56213	5.01947	10.88053	11.162325
"ENSMUSG00000034006"	6.0852775	6.1087725	6.2050075	5.9807025
"ENSMUSG00000034007"	7.217725	6.962885	7.49142	7.79364
"ENSMUSG00000034009"	4.10829	4.22777	3.68905	3.95067
"ENSMUSG00000034021"	6.42983	6.49712666666667	6.51580333333333	6.49779
"ENSMUSG00000034022"	9.50194	9.57684	9.62483	9.543
"ENSMUSG00000034023"	4.47739	4.476505	4.2023275	4.20434
"ENSMUSG00000034024"	10.04386	10.0671133333333	10.7292666666667	10.73599
"ENSMUSG00000034028"	3.57765	3.81077	4.12792	3.73513
"ENSMUSG00000034031"	4.438675	4.83758	4.34895	4.463925
"ENSMUSG00000034032"	5.720645	5.6648975	5.394415	5.541065
"ENSMUSG00000034035"	4.34987	4.38325	4.58883	4.76481
"ENSMUSG00000034037"	8.05368	8.15857	7.36107	7.11126
"ENSMUSG00000034039"	5.227685	5.34371	5.016745	5.07602
"ENSMUSG00000034041"	7.0847	7.16826	7.03081	6.88634
"ENSMUSG00000034042"	7.78366	8.08262	8.41533	8.51864
"ENSMUSG00000034055"	8.49397	9.46679666666667	6.43298333333333	6.70759666666667
"ENSMUSG00000034057"	3.89504	3.96539	3.86715	4.07573
"ENSMUSG00000034059"	4.61525	4.59245	4.28025	4.14184
"ENSMUSG00000034064"	7.99777	7.85599	8.43118	8.47458
"ENSMUSG00000034066"	5.44239	5.80075	5.151225	5.105535
"ENSMUSG00000034071"	4.55386	4.6593	4.8235	4.56919
"ENSMUSG00000034075"	8.39762	8.505025	8.11315	8.360835
"ENSMUSG00000034083"	7.29143	7.40352	7.05695	7.08587
"ENSMUSG00000034087"	3.7281	3.71497	3.61845	3.70172
"ENSMUSG00000034088"	9.4925375	9.49998	9.31897	9.1454325
"ENSMUSG00000034098"	4.39864	4.24574	4.152525	4.014265
"ENSMUSG00000034101"	8.237555	8.20768	8.575065	8.89784
"ENSMUSG00000034105"	6.36841	6.02152	6.76092	6.49907
"ENSMUSG00000034108"	8.87591	8.83416	8.79119	8.75132
"ENSMUSG00000034109"	5.74212	5.74494333333333	5.65833333333333	5.5312
"ENSMUSG00000034110"	6.0965	5.933685	6.0199	6.093215
"ENSMUSG00000034111"	6.309115	6.06009	6.47882	6.499495
"ENSMUSG00000034112"	4.18912	4.57335	4.86748	4.48715
"ENSMUSG00000034115"	4.75701	4.71938	4.4006	4.27848
"ENSMUSG00000034116"	4.470445	4.542555	4.329165	4.357045
"ENSMUSG00000034117"	5.57931	5.43042	5.2127	5.21253
"ENSMUSG00000034118"	9.46292	9.07577	9.1882	8.96153
"ENSMUSG00000034120"	9.39276666666667	9.24994333333333	9.86610666666667	9.75269333333333
"ENSMUSG00000034121"	6.20208	6.60662	6.81346	6.99327
"ENSMUSG00000034126"	6.07158	6.117785	6.105185	6.01218
"ENSMUSG00000034127"	4.67715666666667	5.34510333333333	4.24647333333333	4.14421666666667
"ENSMUSG00000034135"	7.59458666666667	7.59845666666667	7.20793666666667	7.27426333333333
"ENSMUSG00000034139"	6.56511	3.91489	3.84711	4.03695
"ENSMUSG00000034145"	4.34775	4.61856	4.21478	4.24539
"ENSMUSG00000034151"	4.0256	3.95737	4.15613	4.04257
"ENSMUSG00000034152"	8.541285	8.58816	8.18062	8.12468
"ENSMUSG00000034154"	6.27654	6.445385	6.34883	6.298155
"ENSMUSG00000034156"	4.692	4.63468	5.28053	5.69105
"ENSMUSG00000034157"	7.10173	7.26138333333333	6.94357	7.03908666666667
"ENSMUSG00000034158"	10.70235	10.59583	10.65764	10.63616
"ENSMUSG00000034159"	3.87947	4.0507	4.29307	4.37126
"ENSMUSG00000034160"	8.714254	8.71298	9.12741	9.30221
"ENSMUSG00000034163"	8.2083	8.40543	8.98992	9.07022
"ENSMUSG00000034164"	5.7725	6.8276	8.58481	9.42684
"ENSMUSG00000034165"	6.76469666666667	6.81822	7.19113333333333	7.26539333333333
"ENSMUSG00000034168"	7.88309	8.10342	8.353865	8.411585
"ENSMUSG00000034171"	5.14484	5.3967	6.654145	7.241605
"ENSMUSG00000034173"	8.904075	8.994765	8.97667	8.97567
"ENSMUSG00000034175"	6.9459825	7.074145	7.8792125	7.8743375
"ENSMUSG00000034177"	4.65878	5.06561	6.50562	6.8975
"ENSMUSG00000034185"	4.71765	4.8581	4.74964	4.48711
"ENSMUSG00000034187"	7.03119	6.84930333333333	7.51121333333333	7.45526
"ENSMUSG00000034189"	7.56432	7.65417	8.16944	8.18191
"ENSMUSG00000034190"	8.34818	8.54207	7.58233	7.49001
"ENSMUSG00000034192"	9.41654	9.39569	9.5445	9.3989
"ENSMUSG00000034194"	7.71082	7.90282	7.60505	7.3857
"ENSMUSG00000034201"	6.00237666666667	5.98140666666667	6.50021333333333	6.57802333333333
"ENSMUSG00000034203"	6.488955	6.681675	6.097275	6.01944
"ENSMUSG00000034205"	6.57546	6.662735	6.11366	5.98731
"ENSMUSG00000034206"	4.253	4.26952	4.29063	4.17106
"ENSMUSG00000034209"	4.73143	4.54638	6.78412	7.43535
"ENSMUSG00000034210"	7.3679975	7.35647	7.0620825	7.16338
"ENSMUSG00000034211"	7.537875	7.793975	7.036175	6.841355
"ENSMUSG00000034216"	6.521535	6.30116	6.322225	6.4777
"ENSMUSG00000034218"	6.50015	6.41748	7.21484	7.23667
"ENSMUSG00000034219"	4.43408	4.55316	4.39152	4.3628
"ENSMUSG00000034220"	7.77919	8.43604	7.8643	8.1132
"ENSMUSG00000034226"	4.24618	3.983	4.12284	3.96185
"ENSMUSG00000034227"	5.30727	5.27691	6.25354	7.31039
"ENSMUSG00000034235"	6.2983	6.25039	7.04421	7.4381
"ENSMUSG00000034239"	3.96245	3.83511	3.66664	3.61868
"ENSMUSG00000034243"	8.75073	8.70915	9.30174	9.5972
"ENSMUSG00000034245"	6.24927	6.363115	8.15339	8.531465
"ENSMUSG00000034247"	8.65366	8.36223	7.61382	7.25862
"ENSMUSG00000034248"	7.625	7.55768	8.07918	7.93489
"ENSMUSG00000034252"	6.637215	6.644725	6.80758	6.841365
"ENSMUSG00000034254"	7.625195	7.758935	7.54026	7.539695
"ENSMUSG00000034255"	5.42983333333333	5.37817666666667	5.32179666666667	5.29294666666667
"ENSMUSG00000034258"	4.74803	4.54118	4.6663	4.78462
"ENSMUSG00000034259"	7.686165	7.90268	7.607475	7.49886
"ENSMUSG00000034263"	8.20619	8.37636	8.01893	7.93826
"ENSMUSG00000034265"	6.94327	6.79931	6.934525	6.492115
"ENSMUSG00000034266"	7.09174	7.14621	7.11534	6.78144
"ENSMUSG00000034269"	5.91837	5.83172333333333	6.2858	6.54248666666667
"ENSMUSG00000034271"	7.23274	7.20097	6.47454	6.13089
"ENSMUSG00000034274"	7.4126	7.26605	7.08999	7.13457
"ENSMUSG00000034278"	6.00999	6.2918	6.83086	6.73663
"ENSMUSG00000034282"	6.33654	5.92729	6.12704	6.08697
"ENSMUSG00000034285"	6.793585	6.911645	7.04935	7.184395
"ENSMUSG00000034290"	7.509165	7.611815	7.23599	7.24346
"ENSMUSG00000034292"	6.09647	6.10442	6.55866	6.88168
"ENSMUSG00000034295"	5.8192	6.43508	6.96505	6.57536
"ENSMUSG00000034297"	6.219725	6.1624925	6.266475	6.3342275
"ENSMUSG00000034300"	5.88581	6.0944	6.08387	6.00904
"ENSMUSG00000034308"	7.06306	6.59459	8.50921	8.94649
"ENSMUSG00000034310"	4.08295	4.06411	3.97677	3.90981
"ENSMUSG00000034311"	4.64397	4.68571	4.65945	4.45897
"ENSMUSG00000034312"	8.19106	8.085645	7.834755	7.925345
"ENSMUSG00000034317"	4.500905	4.552045	5.301295	4.659405
"ENSMUSG00000034320"	6.72873333333333	6.56425666666667	7.07811666666667	6.71351333333333
"ENSMUSG00000034321"	6.48358	6.47698	6.98867	6.86514
"ENSMUSG00000034324"	4.412605	4.41267	4.41977	4.436445
"ENSMUSG00000034327"	7.15508	7.52031	6.61235	6.96695
"ENSMUSG00000034329"	4.22824	3.96948	3.96948	3.83877
"ENSMUSG00000034330"	6.79145	6.52442	7.59369	7.21106
"ENSMUSG00000034333"	5.237925	5.50861	5.08929	5.125525
"ENSMUSG00000034334"	5.29687	5.64002	5.35641	5.55382
"ENSMUSG00000034336"	4.51104333333333	4.50659666666667	4.37413666666667	4.26803333333333
"ENSMUSG00000034341"	9.40827	9.30535	8.90856	9.28751
"ENSMUSG00000034342"	7.83075	7.46038333333333	7.56636333333333	7.55841666666667
"ENSMUSG00000034343"	8.46540666666667	8.54363	7.84667166666667	7.69834
"ENSMUSG00000034345"	7.556185	7.65544	7.327925	7.552595
"ENSMUSG00000034349"	6.91401333333333	6.87706666666667	8.00633	7.60209
"ENSMUSG00000034353"	5.97835333333333	6.20734666666667	5.57744	5.63908333333333
"ENSMUSG00000034354"	8.80067	8.641735	8.715875	8.67638
"ENSMUSG00000034361"	7.13584	7.0465	7.36549	7.27833
"ENSMUSG00000034362"	4.0263	3.78798	3.74488	4.01649
"ENSMUSG00000034371"	4.50695	4.91539	5.0475	5.03631
"ENSMUSG00000034377"	7.06765666666667	7.07485666666667	7.09744333333333	7.11398666666667
"ENSMUSG00000034379"	5.87358	5.65356	5.6351	5.88627
"ENSMUSG00000034382"	5.91071	5.84266	6.52307	5.82388
"ENSMUSG00000034384"	4.10192	4.24181	3.82746	3.70894
"ENSMUSG00000034387"	4.99454	5.26357	4.83137	4.91707
"ENSMUSG00000034390"	7.889585	7.74766	8.379775	8.608035
"ENSMUSG00000034391"	3.68733	3.7137	3.6411	3.68017
"ENSMUSG00000034394"	4.65099	4.54036666666667	4.46639	4.36276333333333
"ENSMUSG00000034401"	5.92202333333333	5.89796333333333	6.08279	6.18704
"ENSMUSG00000034402"	3.44289	3.49983	3.45175	3.40194
"ENSMUSG00000034403"	6.9675825	6.99486	9.1265925	9.117445
"ENSMUSG00000034412"	7.10015	7.13623	7.14852	7.44192
"ENSMUSG00000034413"	6.6658	6.24473	6.13809	6.07973
"ENSMUSG00000034416"	4.17612	4.05526	4.0644	4.03818
"ENSMUSG00000034422"	6.71531	6.34156	6.64084	6.265245
"ENSMUSG00000034424"	11.64087	11.8533	10.92415	10.99543
"ENSMUSG00000034427"	5.723755	5.771625	6.230325	6.437765
"ENSMUSG00000034429"	5.234995	5.656065	5.537555	5.780235
"ENSMUSG00000034430"	5.75064	5.88830333333333	5.7854	5.87044666666667
"ENSMUSG00000034432"	9.1697	9.19857	8.65415	8.60253
"ENSMUSG00000034435"	4.87162	4.5287	10.40915	10.4802
"ENSMUSG00000034438"	4.18897	4.08154	5.0025	4.62962
"ENSMUSG00000034442"	6.50344	6.73507	6.71725	6.65514
"ENSMUSG00000034445"	7.95638	8.09224	8.06591	8.16761
"ENSMUSG00000034449"	8.55696	8.60001	6.54212	6.41968
"ENSMUSG00000034450"	3.83391	3.82794	3.87446	3.65443
"ENSMUSG00000034452"	3.76761	3.85822	3.90711	3.74956
"ENSMUSG00000034453"	6.29563666666667	6.28753666666667	6.46345666666667	6.5672
"ENSMUSG00000034456"	5.80236	5.886865	6.252145	6.254145
"ENSMUSG00000034457"	4.39088	4.83594	4.23714	4.57118
"ENSMUSG00000034459"	6.86111	6.44405	5.55702	5.65121
"ENSMUSG00000034460"	4.8476775	5.193195	4.1639425	4.3155075
"ENSMUSG00000034462"	8.90751	8.69406	8.989495	9.08407
"ENSMUSG00000034463"	7.68504	6.96172	6.85034	6.79059
"ENSMUSG00000034467"	4.67114	4.3919	7.94195	8.84972
"ENSMUSG00000034471"	8.02144	8.0971	8.25506	8.24276
"ENSMUSG00000034472"	4.789285	4.55142	4.610285	4.65541
"ENSMUSG00000034473"	6.1387	5.96227	5.961885	6.09852
"ENSMUSG00000034480"	7.87069	7.901865	7.66798	7.67441
"ENSMUSG00000034484"	10.12562	10.02292	10.14418	10.00522
"ENSMUSG00000034485"	8.33315	8.54987	7.48655	7.19319
"ENSMUSG00000034486"	3.74799	4.27869	3.73426	4.01272
"ENSMUSG00000034487"	7.40754	7.0601	7.93964	7.74454
"ENSMUSG00000034488"	3.77908	3.74312	3.693898	3.701532
"ENSMUSG00000034493"	4.12691	4.32468	3.86283	3.84771
"ENSMUSG00000034501"	6.93314	6.767475	6.97418	7.029725
"ENSMUSG00000034509"	7.0019	7.39529	7.63507	7.75524
"ENSMUSG00000034518"	6.30196333333333	6.11279	6.16154	6.0224
"ENSMUSG00000034520"	7.60601	7.228975	8.08515	7.823415
"ENSMUSG00000034522"	6.98046	6.81881	6.33104	6.55746
"ENSMUSG00000034525"	6.97122	7.117595	7.316565	7.58611
"ENSMUSG00000034528"	4.623715	4.426605	4.29322	4.202735
"ENSMUSG00000034532"	5.49427	5.19987	6.26079	6.81309
"ENSMUSG00000034538"	4.67618	4.22409	4.52363	4.71472
"ENSMUSG00000034543"	7.50209	7.4625	8.01636	7.95649
"ENSMUSG00000034544"	6.83713	7.01679	7.04853	7.28133
"ENSMUSG00000034552"	4.35079	4.328845	4.28141	4.28138
"ENSMUSG00000034555"	3.58164	3.52631	3.65042	3.60034
"ENSMUSG00000034557"	7.56277	7.41646	6.74033	6.97905
"ENSMUSG00000034560"	7.584985	7.4102575	7.59917	7.5567225
"ENSMUSG00000034563"	8.26529	8.106825	8.05741	8.402345
"ENSMUSG00000034566"	13.220995	13.380565	12.335285	12.264495
"ENSMUSG00000034570"	9.23541	9.30691	8.90992	8.59396
"ENSMUSG00000034573"	5.2278	5.472565	6.22729	6.298675
"ENSMUSG00000034574"	6.852165	6.76458	6.728515	6.79032
"ENSMUSG00000034575"	6.6367	6.510405	6.77792	6.766005
"ENSMUSG00000034579"	4.34401	4.56628	4.5044	4.16686
"ENSMUSG00000034586"	6.27296	6.31963	6.63677	6.20862
"ENSMUSG00000034587"	4.62854	4.42419	4.66247	5.22257
"ENSMUSG00000034591"	5.59554	5.46325	9.24135	9.36754
"ENSMUSG00000034593"	7.40029333333333	7.40254666666667	6.08663666666667	5.98471333333333
"ENSMUSG00000034595"	8.63049	8.32374	8.4907	8.62078
"ENSMUSG00000034601"	6.40118	6.24881	6.26506	6.3801
"ENSMUSG00000034602"	6.48962333333333	6.60979	6.54389333333333	6.82451333333333
"ENSMUSG00000034607"	3.38011	3.43138	4.25623	3.80569
"ENSMUSG00000034610"	5.664635	5.72022	6.617415	6.92011
"ENSMUSG00000034612"	5.78763	5.65651	5.17949	5.18001
"ENSMUSG00000034613"	5.956105	5.74733	7.49008	7.518795
"ENSMUSG00000034614"	6.774315	7.419005	7.616945	7.718185
"ENSMUSG00000034616"	5.4965	5.44507	6.08719	6.0718
"ENSMUSG00000034617"	6.68299	6.60001	6.54955	6.5464
"ENSMUSG00000034620"	9.35581	9.54368	8.82957	8.88235
"ENSMUSG00000034621"	7.01046666666667	6.92913666666667	6.92297333333333	7.00735
"ENSMUSG00000034623"	6.40916	6.96218	6.17439	6.03452
"ENSMUSG00000034634"	5.61891	5.67941	6.83489	6.08898
"ENSMUSG00000034636"	6.94392666666667	7.03845666666667	6.54586	6.42157
"ENSMUSG00000034639"	7.08451	7.12695	6.86629	6.83547
"ENSMUSG00000034640"	8.85843666666667	8.77152666666667	9.03038666666667	9.37012333333333
"ENSMUSG00000034641"	6.27486	6.16099	6.20636	5.85736
"ENSMUSG00000034645"	4.72054	4.58404	4.43465	4.51233
"ENSMUSG00000034647"	5.981654	5.954708	6.327658	6.591094
"ENSMUSG00000034648"	4.37434	4.47787	4.20124	4.319215
"ENSMUSG00000034652"	4.84018	4.395545	5.28863	5.395735
"ENSMUSG00000034653"	5.00813	5.06824	4.92572	5.03529
"ENSMUSG00000034656"	5.42841	5.32928	5.060915	4.90851
"ENSMUSG00000034659"	9.0557125	9.4619025	8.422385	8.432
"ENSMUSG00000034663"	6.27911333333333	6.30729333333333	6.84162666666667	7.07812
"ENSMUSG00000034664"	6.84547	6.80725	7.52643	7.52167
"ENSMUSG00000034667"	7.714015	7.70065	8.046775	8.1665525
"ENSMUSG00000034673"	7.0180825	6.85549	7.000085	7.0065375
"ENSMUSG00000034674"	7.58191	7.34323	8.24046666666667	8.21919
"ENSMUSG00000034675"	6.530195	6.22759	6.231275	6.131365
"ENSMUSG00000034681"	9.42778	9.5357	9.6250125	9.578165
"ENSMUSG00000034683"	4.64947	4.47103	4.56493	4.13309
"ENSMUSG00000034684"	5.960325	6.275285	6.27073	6.36515
"ENSMUSG00000034685"	4.86310333333333	4.95348	4.94156666666667	5.02919
"ENSMUSG00000034687"	4.008465	3.891105	4.171575	3.97047
"ENSMUSG00000034689"	4.1481	4.54477	4.17889	4.08791
"ENSMUSG00000034690"	4.61523	4.63306	4.36665	4.47199
"ENSMUSG00000034701"	4.0592	4.11504	3.95518	3.796935
"ENSMUSG00000034706"	3.5155	3.81	3.84027	4.39577
"ENSMUSG00000034707"	10.665885	10.58273	10.903145	11.10129
"ENSMUSG00000034708"	10.95204	10.6720666666667	11.4565233333333	11.4894766666667
"ENSMUSG00000034709"	8.0673	8.0763	8.3876	8.52315
"ENSMUSG00000034714"	6.74058	6.73931	6.25405	6.338035
"ENSMUSG00000034723"	7.19254666666667	7.12679	6.77119666666667	6.81237
