"sWAT_M06(r1)"	"sWAT_M06(r2)"	"sWAT_M06(r3)"	"sWAT_M06(r4)"	"BAT_M06(r1)"	"BAT_M06(r2)"	"BAT_M06(r3)"	"BAT_M06(r4)"
"ENSMUSG00000095514"	6.8952	6.65689	7.6246	6.31513	5.3301	4.82523	5.14608	5.51095
"ENSMUSG00000095518"	4.29339	4.17303	5.30706	4.35317	5.358	4.74123	4.11824	4.5256
"ENSMUSG00000095523"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000095526"	13.45238	13.34738	13.17922	13.406	12.40322	12.50441	12.5427	13.04778
"ENSMUSG00000095528"	2.41156	2.82519	3.14262	2.54261	3.67439	2.58086	2.72224	2.9929
"ENSMUSG00000095533"	3.04397	3.32859	3.35846	3.37177	3.71128	3.47993	3.31454	3.44273
"ENSMUSG00000095538"	5.776395	5.59491	4.77603	6.16609	5.537215	5.387555	5.506495	5.462275
"ENSMUSG00000095543"	4.20241	4.35789	4.95341	4.58414	5.52512	4.89425	4.85782	4.99082
"ENSMUSG00000095545"	6.63262	7.16837	7.44591	6.98161	6.65852	6.63376	7.92169	8.22461
"ENSMUSG00000095546"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000095550"	2.56235666666667	2.58736333333333	3.50014	2.60816666666667	3.61570666666667	3.02022	2.66884666666667	2.77768333333333
"ENSMUSG00000095552"	5.497405	5.96689	5.577285	5.57608	6.050645	5.746975	5.61536	5.67361
"ENSMUSG00000095557"	2.83305	2.8716	3.7072	3.24908	3.62925	2.99185	3.01061	3.1487
"ENSMUSG00000095558"	3.42212	3.8922	6.41552	4.49632	6.04809	4.48522	4.77107	4.39482
"ENSMUSG00000095562"	10.2114	10.29287	9.29554	10.57644	9.481	9.8412	10.39441	9.11783
"ENSMUSG00000095567"	7.65519	7.57935	6.96888	7.80638	6.71045	6.70816	6.91322	7.04522
"ENSMUSG00000095577"	2.85776	3.17246	3.1486	2.75191	3.23764	3.21178	3.04809	3.09786
"ENSMUSG00000095585"	11.811	11.50007	11.11882	12.01058	5.40238	5.62761	5.78766	6.90957
"ENSMUSG00000095588"	13.21765	13.37201	13.34913	13.14648	13.67494	13.5654	13.53254	13.53259
"ENSMUSG00000095595"	5.77095	5.4032	5.494815	5.99489	5.80611	5.41554	5.761965	5.903525
"ENSMUSG00000095597"	13.311225	13.287565	13.25214	13.357545	12.115975	12.272505	12.4737	13.01827
"ENSMUSG00000095614"	13.36273	13.24309	13.11022	13.29404	12.02474	12.19951	12.30396	12.69235
"ENSMUSG00000095619"	4.20241	4.35789	4.95341	4.58414	5.52512	4.89425	4.85782	4.99082
"ENSMUSG00000095620"	3.63497	3.30619	4.11074	3.76325	3.96338	4.12567	3.78158	3.96648
"ENSMUSG00000095621"	2.80043	2.32983	3.39752	2.32414	4.82896	3.44866	3.02219	2.58196
"ENSMUSG00000095623"	8.60514	9.4165	7.86248	8.91709	8.85909	8.68185	8.69389	9.42842
"ENSMUSG00000095637"	3.42212	3.8922	6.41552	4.49632	6.04809	4.48522	4.77107	4.39482
"ENSMUSG00000095648"	7.61488	8.43759	8.165925	8.07544	8.032715	8.21139	8.47502	8.92569
"ENSMUSG00000095653"	4.21184	4.19271	4.46101	4.26961	4.4213	3.94728	3.93053	3.90425
"ENSMUSG00000095655"	4.03913	3.98891	4.07938	4.06334	4.28006	4.21845	4.23892	4.39482
"ENSMUSG00000095662"	4.03913	3.98891	4.07938	4.06334	4.28006	4.21845	4.23892	4.39482
"ENSMUSG00000095666"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000095670"	2.11863	2.16416	1.80189	1.97404	2.44782	2.09686	2.25976	2.23821
"ENSMUSG00000095675"	11.25505	11.53312	8.31843	11.6399	5.71929	7.19843	7.29123	6.77576
"ENSMUSG00000095677"	10.80982	10.90655	10.190075	10.983015	10.152645	10.65464	10.623385	10.688975
"ENSMUSG00000095681"	6.89515	7.00012	7.11486333333333	6.73422333333333	6.02390666666667	6.09556666666667	6.91422666666667	6.6905
"ENSMUSG00000095683"	3.99108	3.88532	4.26521	4.03913	4.18754	4.33233	4.01212	3.87611
"ENSMUSG00000095687"	11.851685	11.52278	11.846005	11.587895	11.53872	11.416675	11.41869	11.42309
"ENSMUSG00000095689"	4.1229	4.18278	4.66062	4.32141	4.30771	4.16115	3.84621	4.2274
"ENSMUSG00000095690"	7.97559	7.67816	7.32853	8.36016	8.73865	8.43526	8.56386	8.50124
"ENSMUSG00000095692"	10.07549	10.254325	10.463095	10.161885	8.94218	9.453195	9.28305	9.806
"ENSMUSG00000095704"	7.377245	6.894915	8.80039	6.87582	5.284265	5.18573	4.99073	5.589035
"ENSMUSG00000095710"	4.62879	4.52363	4.08118	4.96918	2.52	2.48964	2.46927	2.45026
"ENSMUSG00000095716"	3.42212	3.8922	6.41552	4.49632	6.04809	4.48522	4.77107	4.39482
"ENSMUSG00000095728"	2.99782	2.40816	3.65909	2.8849	3.59102	2.68652	2.69729	2.86344
"ENSMUSG00000095754"	4.40844	3.86604	4.98224	4.68784	6.00831	4.82219	5.00611	4.81372
"ENSMUSG00000095755"	5.81984666666667	6.31128	5.89906666666667	5.92154666666667	6.16961333333333	5.86438	5.76970666666667	5.90727
"ENSMUSG00000095763"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000095766"	8.18425	7.73227	6.52278	7.94776	6.30185	6.19619	6.58603	6.32908
"ENSMUSG00000095770"	4.40844	3.86604	4.98224	4.68784	6.00831	4.82219	5.00611	4.81372
"ENSMUSG00000095771"	5.54941	7.14258	5.60431	6.1208	5.09364	4.89868	5.20848	5.03642
"ENSMUSG00000095779"	5.81984666666667	6.31128	5.89906666666667	5.92154666666667	6.16961333333333	5.86438	5.76970666666667	5.90727
"ENSMUSG00000095788"	8.43881	7.02184	9.14766	9.44631	5.18408	6.0886	5.53426	7.91386
"ENSMUSG00000095789"	5.44359	5.47797	4.20155	5.21522	5.79421	5.8897	6.27974	6.80238
"ENSMUSG00000095798"	4.25503	4.29687	4.74002	4.35529	4.09896	4.22266	4.09133	4.22479
"ENSMUSG00000095799"	2.90044	2.99739	3.78656	3.24632	3.84128	3.7583	3.5275	3.48439
"ENSMUSG00000095802"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000095812"	12.164935	11.904655	11.91492	12.05362	11.31356	11.218885	11.3607	11.624095
"ENSMUSG00000095814"	3.42212	3.8922	6.41552	4.49632	6.04809	4.48522	4.77107	4.39482
"ENSMUSG00000095821"	5.13906	5.18327	6.1707	5.34151	3.94573	3.74246	3.81226	4.33769
"ENSMUSG00000095824"	7.33618	7.23816	8.02761	8.03672	7.42301	6.84359	7.24054	7.43532
"ENSMUSG00000095829"	4.62879	4.52363	4.08118	4.96918	2.52	2.48964	2.46927	2.45026
"ENSMUSG00000095847"	13.51953	13.62463	13.45228	13.5092	12.95323	13.06779	13.10138	13.46384
"ENSMUSG00000095852"	3.21462	3.20061	3.7072	3.00395	3.38866	3.2483	3.13465	3.19064
"ENSMUSG00000095865"	10.917135	9.913835	10.2567	10.596475	6.21788	6.21744	7.08949	7.68752
"ENSMUSG00000095869"	8.17369	7.91365	7.79651	7.60297	8.5081	8.6077	8.87927	8.18484
"ENSMUSG00000095872"	2.80043	2.32983	3.39752	2.32414	4.82896	3.44866	3.02219	2.58196
"ENSMUSG00000095887"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000095890"	2.74401	2.50431	2.59757	2.65302	3.46397	3.08146	2.93641	2.64399
"ENSMUSG00000095899"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000095906"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000095912"	8.3993	8.36153	8.330395	8.042375	6.66497	6.818935	8.32649	8.01231
"ENSMUSG00000095914"	3.75624	3.84897	3.83958	3.72279	3.91817	3.77476	3.73502	3.87496
"ENSMUSG00000095918"	4.62879	4.52363	4.08118	4.96918	2.52	2.48964	2.46927	2.45026
"ENSMUSG00000095930"	3.77355	3.9708	3.76482	3.38907	4.39821	4.88019	4.93987	4.85713
"ENSMUSG00000095932"	2.75364	2.4784	2.65844	2.47425	2.751	2.52267	2.472	2.48255
"ENSMUSG00000095934"	3.42212	3.8922	6.41552	4.49632	6.04809	4.48522	4.77107	4.39482
"ENSMUSG00000095935"	4.4185	4.702755	4.87369	4.532675	5.032425	4.842315	4.911355	4.968815
"ENSMUSG00000095937"	11.2423325	11.3856725	8.3724425	11.6902225	12.9906	13.007515	12.75912	11.9804125
"ENSMUSG00000095940"	12.9717	12.69367	13.19052	12.92184	11.42282	11.75059	11.68364	12.19085
"ENSMUSG00000095948"	3.21462	3.20061	3.7072	3.00395	3.38866	3.2483	3.13465	3.19064
"ENSMUSG00000095954"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000095955"	10.398435	10.021995	9.879205	10.02743	9.01813	8.886605	9.129065	9.596095
"ENSMUSG00000095956"	4.91671	4.39513	5.39693	4.78863	5.37263	5.28933	4.96708	5.12627
"ENSMUSG00000095962"	4.20241	4.35789	4.95341	4.58414	5.52512	4.89425	4.85782	4.99082
"ENSMUSG00000095973"	4.20241	4.35789	4.95341	4.58414	5.52512	4.89425	4.85782	4.99082
"ENSMUSG00000095975"	3.90068	3.739905	3.903395	3.716915	4.011365	3.73257	3.86392	3.878725
"ENSMUSG00000095976"	3.99108	3.88532	4.26521	4.03913	4.18754	4.33233	4.01212	3.87611
"ENSMUSG00000095990"	6.9291	6.13723	7.87143	6.2037	6.38608	6.1967	6.03823	6.18088
"ENSMUSG00000095992"	3.38628	3.86572	3.54555	3.58419	3.55451	3.42806	3.64467	4.00245
"ENSMUSG00000095996"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000096001"	6.33833	6.61778	6.32381	6.84131	4.53928	4.77671	5.26055	5.1933
"ENSMUSG00000096003"	6.89515	7.00012	7.11486333333333	6.73422333333333	6.02390666666667	6.09556666666667	6.91422666666667	6.6905
"ENSMUSG00000096006"	11.21329	10.9388075	10.43476	11.17331	10.3829	10.0443225	10.34739	10.68893
"ENSMUSG00000096014"	2.94242	3.09868	3.18259	3.39394	3.619	3.502335	3.40156	3.50527
"ENSMUSG00000096039"	4.40906	4.68088	5.88659	4.22198	5.60509	4.93115	4.59613	4.26612
"ENSMUSG00000096044"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000096045"	2.56235666666667	2.58736333333333	3.50014	2.60816666666667	3.61570666666667	3.02022	2.66884666666667	2.77768333333333
"ENSMUSG00000096051"	2.35452	2.50952	2.42995	2.10577	2.69895	2.62625	2.52986	2.56151
"ENSMUSG00000096054"	5.43250666666667	5.45028	5.47584666666667	5.34228666666667	5.39672666666667	5.43188	5.31065	5.30169666666667
"ENSMUSG00000096055"	4.1229	4.18278	4.66062	4.32141	4.30771	4.16115	3.84621	4.2274
"ENSMUSG00000096056"	5.35134	5.31413	5.3072	5.37774	5.37287	5.39507	5.395805	5.33572
"ENSMUSG00000096065"	11.98101	11.75163	11.83938	11.83602	10.99253	11.35975	11.1504	11.4729
"ENSMUSG00000096066"	2.99782	2.40816	3.65909	2.8849	3.59102	2.68652	2.69729	2.86344
"ENSMUSG00000096071"	4.20241	4.35789	4.95341	4.58414	5.52512	4.89425	4.85782	4.99082
"ENSMUSG00000096105"	2.70839	2.74098	2.9237	2.76049	3.04958	3.07234	2.78096	3.18052
"ENSMUSG00000096135"	13.34218	13.49304	13.56806	13.58081	12.60147	12.77279	12.76801	13.30186
"ENSMUSG00000096137"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000096139"	2.99782	2.40816	3.65909	2.8849	3.59102	2.68652	2.69729	2.86344
"ENSMUSG00000096140"	3.31922	3.15202	4.07948	3.62865	3.34985	3.92349	3.30923	3.90737
"ENSMUSG00000096141"	3.23238	3.471385	3.506885	3.054065	3.51183	3.45521	3.10619	3.14668
"ENSMUSG00000096145"	9.60837	9.80381	9.27835	9.68742	9.64035	9.86364	10.14856	10.51546
"ENSMUSG00000096146"	5.56466	5.881665	5.922085	5.764955	6.39579	6.244025	6.034105	5.97978
"ENSMUSG00000096153"	2.11044	2.08992	2.35768	2.04417	2.37713	2.18207	2.33573	2.04475
"ENSMUSG00000096154"	3.7958	3.62282	4.0001	3.95053	4.46346	4.10873	4.1212	3.99439
"ENSMUSG00000096156"	11.474635	11.194835	10.834935	11.34183	9.542895	9.80503	9.698915	9.768375
"ENSMUSG00000096160"	7.14738	7.0963	5.1177	7.3076	6.72146	6.73008	6.77067	6.95098
"ENSMUSG00000096171"	12.40121	12.1536	10.14786	12.20608	13.23039	13.25636	12.98893	12.20474
"ENSMUSG00000096173"	12.03983	11.969745	12.408915	12.07477	12.15596	12.400165	12.24357	12.433955
"ENSMUSG00000096175"	3.70101	3.591535	3.77075	3.690235	3.79596	3.46882	3.53575	3.3994
"ENSMUSG00000096177"	13.294985	13.29691	11.04635	13.378235	13.255505	13.2797	13.23822	13.288015
"ENSMUSG00000096180"	3.75624	3.84897	3.83958	3.72279	3.91817	3.77476	3.73502	3.87496
"ENSMUSG00000096188"	7.60941	7.72105	7.34614	7.29627	9.65079	9.14259	9.43823	9.1276
"ENSMUSG00000096194"	3.42212	3.8922	6.41552	4.49632	6.04809	4.48522	4.77107	4.39482
"ENSMUSG00000096199"	5.790705	5.65346	5.653885	5.90336	6.78493	6.840255	6.79818	6.43644
"ENSMUSG00000096210"	8.02064	8.66903	7.75436	8.301595	9.21795	9.1859	9.41063	9.178445
"ENSMUSG00000096215"	5.58496	5.32834	5.71881	5.58746	6.85836	6.84134	6.62149	6.37454
"ENSMUSG00000096218"	2.45712	2.42674	2.23425	2.31129	2.57958	2.25557	2.76969	2.31201
"ENSMUSG00000096221"	4.79275	4.97612	5.42995	5.01039	5.36221	5.06806	5.11778	5.09594
"ENSMUSG00000096225"	5.56266	5.58794	6.57798	4.44283	6.02968	7.38114	6.91407	6.24597
"ENSMUSG00000096230"	2.99782	2.40816	3.65909	2.8849	3.59102	2.68652	2.69729	2.86344
"ENSMUSG00000096232"	7.78117333333333	7.71957	7.65288	7.63091	9.64576	9.66075333333333	9.39116666666667	8.93878333333333
"ENSMUSG00000096236"	2.99782	2.40816	3.65909	2.8849	3.59102	2.68652	2.69729	2.86344
"ENSMUSG00000096237"	5.81984666666667	6.31128	5.89906666666667	5.92154666666667	6.16961333333333	5.86438	5.76970666666667	5.90727
"ENSMUSG00000096244"	2.1493	1.94996	2.65577	2.1493	2.47007	2.14074	2.15165	2.14087
"ENSMUSG00000096252"	7.6246	6.99648	5.85515	6.80579	6.84123	6.728585	7.185675	6.90408
"ENSMUSG00000096255"	10.80982	10.90655	10.190075	10.983015	10.152645	10.65464	10.623385	10.688975
"ENSMUSG00000096256"	5.497405	5.96689	5.577285	5.57608	6.050645	5.746975	5.61536	5.67361
"ENSMUSG00000096259"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000096263"	12.55459	12.22061	11.77116	12.51715	11.79585	11.93497	11.479945	12.13435
"ENSMUSG00000096271"	11.25505	11.53312	8.31843	11.6399	5.71929	7.19843	7.29123	6.77576
"ENSMUSG00000096276"	2.12861	2.14566	2.33147	2.198	2.18181	2.28399	2.161985	2.26576
"ENSMUSG00000096278"	3.48271	3.37161	4.2108	3.10245	3.87814	3.30715	3.44541	3.50391
"ENSMUSG00000096283"	3.99108	3.88532	4.26521	4.03913	4.18754	4.33233	4.01212	3.87611
"ENSMUSG00000096284"	3.28318	3.305145	3.48244	3.2845	3.58139	3.19041	3.09335	3.11732
"ENSMUSG00000096292"	5.13778	5.67385333333333	5.04836666666667	5.80988666666667	4.53084666666667	4.57517	4.75591333333333	4.45588666666667
"ENSMUSG00000096293"	3.75624	3.84897	3.83958	3.72279	3.91817	3.77476	3.73502	3.87496
"ENSMUSG00000096294"	3.75624	3.84897	3.83958	3.72279	3.91817	3.77476	3.73502	3.87496
"ENSMUSG00000096311"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000096323"	3.19018	2.99036	3.08049	3.11086	3.17062	2.99036	3.14097	2.89455
"ENSMUSG00000096333"	3.17128	3.62282	3.98236	3.25567	3.73665	3.67482	3.99925	3.81605
"ENSMUSG00000096337"	7.33618	7.23816	8.02761	8.03672	7.42301	6.84359	7.24054	7.43532
"ENSMUSG00000096344"	2.83305	2.8716	3.7072	3.24908	3.62925	2.99185	3.01061	3.1487
"ENSMUSG00000096351"	4.43757	3.88514	4.20879	4.36474	3.65449	3.65786	3.58991	3.72583
"ENSMUSG00000096354"	11.98101	11.75163	11.83938	11.83602	10.99253	11.35975	11.1504	11.4729
"ENSMUSG00000096361"	11.42596	11.30794	11.40548	11.37405	11.23167	11.15625	11.17157	11.20447
"ENSMUSG00000096370"	6.16232666666667	6.14873	6.22163333333333	6.34553666666667	5.80293333333333	6.20269666666667	6.11804666666667	5.54367333333333
"ENSMUSG00000096372"	4.29339	4.17303	5.30706	4.35317	5.358	4.74123	4.11824	4.5256
"ENSMUSG00000096375"	5.87201	5.89138	6.66936	6.66114	5.61236	5.45076	5.94626	6.62825
"ENSMUSG00000096376"	2.74401	2.50431	2.59757	2.65302	3.46397	3.08146	2.93641	2.64399
"ENSMUSG00000096386"	4.20241	4.35789	4.95341	4.58414	5.52512	4.89425	4.85782	4.99082
"ENSMUSG00000096401"	5.64311	5.82167	5.75306	6.46368	5.63324	6.14413	5.68354	5.69972
"ENSMUSG00000096403"	9.7626275	9.51692	8.9148775	9.783365	9.146935	9.3911725	9.1652975	9.103055
"ENSMUSG00000096405"	3.24376	3.14656	3.54857	3.39206	3.97787	3.68536	3.28764	3.74208
"ENSMUSG00000096413"	3.75624	3.84897	3.83958	3.72279	3.91817	3.77476	3.73502	3.87496
"ENSMUSG00000096426"	3.42212	3.8922	6.41552	4.49632	6.04809	4.48522	4.77107	4.39482
"ENSMUSG00000096433"	7.81708	6.82878	8.61559	6.22221	6.52256	6.24568	6.40387	6.28917
"ENSMUSG00000096435"	8.67425	8.42204	7.85416	8.8767	8.29801	8.07538	8.26616	8.26703
"ENSMUSG00000096437"	13.34218	13.49304	13.56806	13.58081	12.60147	12.77279	12.76801	13.30186
"ENSMUSG00000096438"	11.7548866666667	11.6050633333333	9.45524	11.85802	13.08801	13.1255166666667	12.82855	12.0771633333333
"ENSMUSG00000096445"	3.48271	3.37161	4.2108	3.10245	3.87814	3.30715	3.44541	3.50391
"ENSMUSG00000096446"	4.11672333333333	3.67184333333333	4.25088666666667	3.62101333333333	5.89454	4.61380333333333	3.86048666666667	5.68937666666667
"ENSMUSG00000096448"	8.03349	7.88056	7.93655	7.63257	9.40999	9.19418	9.07638	8.58768
"ENSMUSG00000096457"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000096458"	7.51152	7.41068	8.16111	7.23346	8.00704	8.07593	8.1392	7.5776
"ENSMUSG00000096468"	2.74401	2.50431	2.59757	2.65302	3.46397	3.08146	2.93641	2.64399
"ENSMUSG00000096472"	8.58224	8.35764	5.64561	8.72534	7.67333	7.79666	8.0512	7.68093
"ENSMUSG00000096474"	12.8906	12.80054	11.9658125	12.9119925	11.63818	11.8091225	11.7730925	12.1410275
"ENSMUSG00000096484"	7.33618	7.23816	8.02761	8.03672	7.42301	6.84359	7.24054	7.43532
"ENSMUSG00000096488"	8.3993	8.36153	8.330395	8.042375	6.66497	6.818935	8.32649	8.01231
"ENSMUSG00000096498"	8.02569	8.27426	5.29381	7.83095	5.90626	5.86484	5.93677	6.00211
"ENSMUSG00000096506"	11.811	11.50007	11.11882	12.01058	5.40238	5.62761	5.78766	6.90957
"ENSMUSG00000096508"	2.134	2.07116	2.66453	2.26647	2.43042	2.06847	2.22208	2.26974
"ENSMUSG00000096520"	3.21462	3.20061	3.7072	3.00395	3.38866	3.2483	3.13465	3.19064
"ENSMUSG00000096525"	4.51069	4.39553	5.0544	4.69805	4.56926	4.65075	4.39564	4.71004
"ENSMUSG00000096527"	2.83305	2.8716	3.7072	3.24908	3.62925	2.99185	3.01061	3.1487
"ENSMUSG00000096530"	3.17128	3.62282	3.98236	3.25567	3.73665	3.67482	3.99925	3.81605
"ENSMUSG00000096534"	2.08946	2.232415	2.17459	2.08194	2.405125	2.256535	2.151025	2.186
"ENSMUSG00000096536"	10.07549	10.254325	10.463095	10.161885	8.94218	9.453195	9.28305	9.806
"ENSMUSG00000096537"	3.10413	2.8246	3.03818	2.99311	3.41144	3.10413	3.16472	3.25298
"ENSMUSG00000096539"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000096544"	13.36273	13.24309	13.11022	13.29404	12.02474	12.19951	12.30396	12.69235
"ENSMUSG00000096546"	2.52	2.44044	2.79962	2.61101	2.69398	2.56257	2.61418	2.67671
"ENSMUSG00000096550"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000096569"	2.73694	2.50019	2.48799	2.19951	2.72791	2.38633	2.61827	2.64813
"ENSMUSG00000096573"	3.22067	3.62282	3.21545	3.27105	3.25572	3.50797	3.28401	3.35178
"ENSMUSG00000096574"	6.89515	7.00012	7.11486333333333	6.73422333333333	6.02390666666667	6.09556666666667	6.91422666666667	6.6905
"ENSMUSG00000096576"	2.12861	2.14566	2.33147	2.198	2.18181	2.28399	2.161985	2.26576
"ENSMUSG00000096582"	3.96558	4.20456	3.84639	3.97231	4.51419	4.20721	4.03735	4.20619
"ENSMUSG00000096591"	3.96558	4.20456	3.84639	3.97231	4.51419	4.20721	4.03735	4.20619
"ENSMUSG00000096592"	10.46898	10.55443	10.42581	10.30343	11.36902	11.34103	11.43523	11.82349
"ENSMUSG00000096596"	11.25505	11.53312	8.31843	11.6399	5.71929	7.19843	7.29123	6.77576
"ENSMUSG00000096606"	6.37976	6.25321	6.73789	6.34966	8.014	7.65355	7.45168	6.93142
"ENSMUSG00000096612"	3.99108	3.88532	4.26521	4.03913	4.18754	4.33233	4.01212	3.87611
"ENSMUSG00000096617"	11.2423325	11.3856725	8.3724425	11.6902225	12.9906	13.007515	12.75912	11.9804125
"ENSMUSG00000096620"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000096623"	13.331655	13.42841	13.58294	13.447935	12.886045	12.823235	12.8718	13.110065
"ENSMUSG00000096629"	6.89515	7.00012	7.11486333333333	6.73422333333333	6.02390666666667	6.09556666666667	6.91422666666667	6.6905
"ENSMUSG00000096630"	4.53633	4.92282	4.76772	4.32202	4.98098	4.7499	4.66039	4.98963
"ENSMUSG00000096644"	3.04397	3.16433	3.23717	3.28156	3.73177	3.47634	3.38703	3.51831
"ENSMUSG00000096645"	4.40844	3.86604	4.98224	4.68784	6.00831	4.82219	5.00611	4.81372
"ENSMUSG00000096646"	5.81984666666667	6.31128	5.89906666666667	5.92154666666667	6.16961333333333	5.86438	5.76970666666667	5.90727
"ENSMUSG00000096647"	7.504665	7.47841	7.61341	7.25264	8.12733	8.379705	8.073765	7.82519
"ENSMUSG00000096655"	2.23851	2.45551	2.76728	2.39848	2.70001	2.36529	2.41507	2.24992
"ENSMUSG00000096664"	2.83305	2.8716	3.7072	3.24908	3.62925	2.99185	3.01061	3.1487
"ENSMUSG00000096674"	9.19438	12.67134	10.45687	9.2557	5.65095	7.30865	7.14808	6.67108
"ENSMUSG00000096682"	3.53371	3.38302	3.8289	3.96087	4.6449	4.224	3.9983	4.01116
"ENSMUSG00000096687"	5.74417	6.102075	6.34032	5.779415	7.28969	7.443415	7.27436	6.362035
"ENSMUSG00000096696"	6.9291	6.13723	7.87143	6.2037	6.38608	6.1967	6.03823	6.18088
"ENSMUSG00000096699"	12.85804	12.82899	11.74638	12.8928	11.60109	11.76149	11.82037	12.16674
"ENSMUSG00000096700"	4.4185	4.702755	4.87369	4.532675	5.032425	4.842315	4.911355	4.968815
"ENSMUSG00000096707"	3.75624	3.84897	3.83958	3.72279	3.91817	3.77476	3.73502	3.87496
"ENSMUSG00000096712"	12.8906	12.80054	11.9658125	12.9119925	11.63818	11.8091225	11.7730925	12.1410275
"ENSMUSG00000096719"	4.37403	4.49972	5.02048	5.48776	4.92654	4.68469	4.85191	5.14292
"ENSMUSG00000096722"	12.10817	11.80731	11.82619	12.072415	11.314065	10.720515	11.22978	11.510085
"ENSMUSG00000096724"	2.622755	2.61891	3.284445	2.568565	3.785225	3.535105	3.194845	2.66319
"ENSMUSG00000096726"	13.52116	13.4424	13.24216	13.39529	13.18483	13.18059	13.20493	13.41687
"ENSMUSG00000096727"	10.7996	11.03969	9.63519	11.48362	10.40412	10.23374	10.74513	10.87336
"ENSMUSG00000096728"	2.99782	2.40816	3.65909	2.8849	3.59102	2.68652	2.69729	2.86344
"ENSMUSG00000096729"	7.33618	7.23816	8.02761	8.03672	7.42301	6.84359	7.24054	7.43532
"ENSMUSG00000096732"	4.62879	4.52363	4.08118	4.96918	2.52	2.48964	2.46927	2.45026
"ENSMUSG00000096740"	7.74137	7.5684	7.464245	7.559075	7.414245	7.1909	7.337105	7.6019
"ENSMUSG00000096742"	2.982355	2.73836	4.059805	2.565945	3.37055	3.0647	2.85159	3.05158
"ENSMUSG00000096743"	3.75624	3.84897	3.83958	3.72279	3.91817	3.77476	3.73502	3.87496
"ENSMUSG00000096750"	3.17128	3.62282	3.98236	3.25567	3.73665	3.67482	3.99925	3.81605
"ENSMUSG00000096751"	4.92318	4.57626	4.76459	5.12518	5.33407	5.28482	5.01353	5.18299
"ENSMUSG00000096753"	4.44621	4.45292	4.92406	4.64446	4.94421	5.03785	4.80296	4.97187
"ENSMUSG00000096755"	11.33476	12.24729	6.13646	12.3185	12.1556	12.31862	12.32825	12.1403
"ENSMUSG00000096756"	3.22562	3.68864	3.77032	3.53974	4.33137	3.55047	3.73431	3.82557
"ENSMUSG00000096763"	13.34218	13.49304	13.56806	13.58081	12.60147	12.77279	12.76801	13.30186
"ENSMUSG00000096768"	10.2114	10.29287	9.29554	10.57644	9.481	9.8412	10.39441	9.11783
"ENSMUSG00000096770"	2.73694	2.50019	2.48799	2.19951	2.72791	2.38633	2.61827	2.64813
"ENSMUSG00000096775"	6.89515	7.00012	7.11486333333333	6.73422333333333	6.02390666666667	6.09556666666667	6.91422666666667	6.6905
"ENSMUSG00000096776"	2.50432	2.50774	2.73502	2.37775	2.87693	2.60311	2.45111	2.47732
"ENSMUSG00000096780"	7.525575	7.63512	6.58999	7.697265	6.67917	6.8168	6.706635	6.780565
"ENSMUSG00000096788"	4.54	4.63718	4.46314	4.59361	4.80867	4.65223	4.55956	4.90518
"ENSMUSG00000096789"	12.2656266666667	12.2134833333333	11.6589733333333	12.3045466666667	11.44618	11.59751	11.6342166666667	11.7293666666667
"ENSMUSG00000096791"	8.67425	8.42204	7.85416	8.8767	8.29801	8.07538	8.26616	8.26703
"ENSMUSG00000096792"	4.17665	4.40269	4.46116	4.35604	4.902	4.87133	4.83294	5.06367
"ENSMUSG00000096793"	8.3993	8.36153	8.330395	8.042375	6.66497	6.818935	8.32649	8.01231
