"iWAT_M08(r1)"	"iWAT_M08(r2)"	"iWAT_M08(r3)"	"Beige/brite (cold on iWAT)_M08(r1)"	"Beige/brite (cold on iWAT)_M08(r2)"	"Beige/brite (cold on iWAT)_M08(r3)"	"iWAT_M08(r4)"	"iWAT_M08(r5)"	"iWAT_M08(r6)"	"Beige/brite (cold on iWAT)_M08(r4)"	"Beige/brite (cold on iWAT)_M08(r5)"	"Beige/brite (cold on iWAT)_M08(r6)"
"ENSMUSG00000067365"	8.62163	8.64606	8.73852	8.47437	8.62703	8.67155	8.70261	8.89282	8.86491	8.14455	8.44204	8.12059
"ENSMUSG00000067367"	7.99637	8.17093	8.31542	8.09989	8.184	8.50931	8.14019	8.28633	8.61812	7.63726	7.81425	7.80317
"ENSMUSG00000067369"	7.34267	7.36709	7.42613	8.33127	8.33362	8.37768	7.41714	7.49659	7.47632	7.96822	7.98615	7.98481
"ENSMUSG00000067370"	6.60371	6.69803	6.72805	6.55878	6.45452	6.18219	6.70091	6.43175	6.48971	6.56442	6.76498	6.59208
"ENSMUSG00000067377"	7.01216	7.077015	6.91845	6.41974	6.407485	6.31834	6.9647	6.737555	6.741515	6.520095	6.831085	6.662055
"ENSMUSG00000067399"	5.71106	5.74776	5.91807	5.98743	6.03237	6.01632	5.8391	5.87034	5.69158	5.95995	6.12733	5.90675
"ENSMUSG00000067430"	5.7747	5.64382	5.79746	5.855815	5.856155	5.8336	5.88749	5.92358	5.953765	5.777935	5.635275	5.79135
"ENSMUSG00000067438"	5.26179	5.45768	5.41499	5.50485	5.56563	5.43434	5.43567	5.48298	5.45547	5.57791	5.45859	5.50701
"ENSMUSG00000067455"	6.71563	6.751345	6.71585	6.823545	6.87573	6.675095	6.864525	6.62686	6.86883	7.228015	7.286965	7.373125
"ENSMUSG00000067547"	9.41134	9.5586	9.52799	10.09355	10.13892	9.51193	9.61149	9.2821	9.23921	10.74097	10.69644	10.7129
"ENSMUSG00000067561"	4.81554	4.88657	4.91266	4.94622	4.89664	4.9081	4.97767	4.90426	4.91266	4.91346	4.93159	4.98715
"ENSMUSG00000067562"	4.81554	4.88657	4.91266	4.94622	4.89664	4.9081	4.97767	4.90426	4.91266	4.91346	4.93159	4.98715
"ENSMUSG00000067567"	5.06977	5.05437	5.08389	5.0852	5.08163	4.92918	5.21616	5.17763	5.15878	5.24953	5.2783	5.20866
"ENSMUSG00000067571"	7.89666	7.85351	7.8761	8.18811	8.08709	7.85863	7.99543	7.9749	7.69093	8.21802	8.21939	8.25737
"ENSMUSG00000067575"	12.90606	12.85158	12.89546	12.38021	12.4239	12.55196	12.82529	12.97755	13.08743	12.23856	12.47568	12.18763
"ENSMUSG00000067577"	5.98584	5.69608	5.83995	5.76657	5.66948	5.7891	5.86232	6.03731	6.22575	5.68286	5.59653	5.53815
"ENSMUSG00000067578"	4.8146	4.80694	4.89699	4.88225	4.84284	4.85062	4.80445	4.82768	4.8629	4.86766	4.99674	4.908
"ENSMUSG00000067586"	7.38950333333333	7.43612666666667	7.35606666666667	7.13974	7.34889333333333	7.30898333333333	7.23874	7.33907	7.24915	6.98603666666667	7.12984	6.98939333333333
"ENSMUSG00000067591"	7.43223	7.38724	7.52176	7.1902	7.3129	7.30994	7.48983	7.74721	8.22218	6.83276	7.03063	6.90307
"ENSMUSG00000067594"	5.55879	5.68143	5.58267	5.73953	5.80395	5.59063	5.56873	5.64047	5.49636	5.72635	5.83814	5.76646
"ENSMUSG00000067599"	4.86438	4.84869	4.91591	4.64315	4.73011	4.65673	4.86551	5.08771	4.98129	4.65527	4.63503	4.69544
"ENSMUSG00000067608"	11.21362	11.23301	11.32063	10.38215	10.41474	10.15166	11.09735	11.21311	11.50047	10.36031	10.74886	10.53253
"ENSMUSG00000067613"	7.46112	7.46755	7.44427	7.41854	7.30049	7.34701	7.50179	7.5151	7.44642	7.63448	7.83252	7.59356
"ENSMUSG00000067614"	5.26529	5.22589	5.32203	5.41557	5.44447	5.35031	5.31377	5.25737	5.24671	5.59435	5.35284	5.3333
"ENSMUSG00000067615"	7.37422	7.32714	7.36739	7.38166	7.44292	7.39487	7.20372	7.14052	7.1246	7.5319	7.56099	7.50817
"ENSMUSG00000067616"	4.91362	4.92168	4.79475	4.9712	4.92469	4.81297	4.96899	4.97564	4.91276	5.15199	4.96395	5.08187
"ENSMUSG00000067629"	5.03877	5.09282	5.16688	5.24892	5.25465	5.22319	5.01321	5.14331	5.08041	5.1232	5.16389	5.22397
"ENSMUSG00000067653"	6.3591625	6.3688425	6.3803375	6.297395	6.31104	6.262655	6.227705	6.24707	6.2219025	6.386465	6.4214075	6.3846575
"ENSMUSG00000067656"	4.44559	4.42017	4.37894	4.45384	4.52305	4.41729	4.45533	4.41822	4.48535	4.49845	4.48297	4.50788
"ENSMUSG00000067679"	4.61011	4.6733	4.62743	4.70656	4.72879	4.72171	4.59957	4.59725	4.69693	4.72194	4.69143	4.64624
"ENSMUSG00000067684"	4.67247	4.72841	4.74641	4.86295	4.78201	4.82192	4.69992	4.83306	4.7648	4.68815	4.78282	4.85057
"ENSMUSG00000067698"	4.54814	4.53325333333333	4.57915333333333	4.64872666666667	4.63625666666667	4.65679	4.59103	4.58326333333333	4.58490666666667	4.67554666666667	4.67664	4.62637
"ENSMUSG00000067700"	4.53273	4.54413	4.602015	4.660005	4.66073	4.657895	4.595005	4.605975	4.56883	4.67048	4.686585	4.639345
"ENSMUSG00000067702"	7.9904	7.944455	7.78245	7.176525	7.14526	6.6293	8.18859	7.417135	7.44926	7.08546	7.53063	7.14294
"ENSMUSG00000067713"	8.44726	8.47123	8.463985	8.62044	8.759565	8.5851	8.408475	8.484205	8.43754	8.656525	8.628915	8.59465
"ENSMUSG00000067716"	4.52035	4.56767	4.67123	4.74531	4.79226	4.81828	4.69143	4.7662	4.59337	4.84016	4.79032	5.00657
"ENSMUSG00000067719"	11.7968	11.80299	11.89274	12.16298	12.20369	11.75817	12.0967	11.95807	12.01945	12.70779	12.81144	12.71364
"ENSMUSG00000067722"	7.01648	7.02725	7.08551333333333	7.52837666666667	7.49574	7.53375666666667	7.17607333333333	7.19819666666667	7.12765333333333	7.47143666666667	7.57928333333333	7.40245
"ENSMUSG00000067724"	5.58609	5.59379	5.56736	5.69249	5.6382	5.66502	5.62396	5.52646	5.6328	5.69974	5.58542	5.64528
"ENSMUSG00000067750"	4.69506	4.76961	4.72484	4.77226	4.83438	4.80165	4.73638	4.77826	4.79835	4.79413	4.8571	4.8356
"ENSMUSG00000067764"	5.055345	4.975695	5.04609	5.068185	5.038445	4.99292	5.02427	4.93458	4.943135	5.0117	4.98015	5.115075
"ENSMUSG00000067768"	7.55415	7.493825	7.632995	7.57851	7.5505	7.58571	7.54086	7.64452	7.86019	6.757425	6.64417	6.66479
"ENSMUSG00000067771"	4.82716	4.80526	4.82966	4.78233	4.88303	4.87778	4.87394	4.90553	4.85511	4.98845	4.82942	5.11233
"ENSMUSG00000067773"	4.80431	4.72057	4.59579	4.90821	4.79939	4.86717	4.74667	4.8073	4.80175	4.89773	4.89462	4.95964
"ENSMUSG00000067780"	5.03943	4.9605	4.98324	5.01375	5.05573	5.02985	4.89024	5.08369	5.03562	5.21328	5.0493	5.15158
"ENSMUSG00000067786"	12.76764	12.7595	12.74806	11.07945	11.3847	10.90075	12.94125	12.81752	12.79761	10.89261	10.16328	10.00737
"ENSMUSG00000067787"	9.48036	9.63294	9.39729	8.85831	8.9893	8.83135	9.30837	8.9443	8.91243	8.75656	8.78207	8.75496
"ENSMUSG00000067795"	4.78602	4.78487	4.78487	4.87487	4.84025	4.79672	4.8605	4.80343	4.76367	4.87856	4.86391	4.86105
"ENSMUSG00000067818"	8.74303	8.73739	8.71554	8.0993	8.36322	8.01372	8.9416	8.78392	8.78843	8.88787	9.13902	8.80871
"ENSMUSG00000067825"	6.60217	6.70099	6.6917	6.45678	6.46958	6.53631	6.73959	6.94152	6.59297	6.64462	6.75224	6.8524
"ENSMUSG00000067847"	11.18488	11.26051	11.30541	11.45691	11.44884	11.57811	11.28698	11.22206	11.19979	11.67116	11.60872	11.60272
"ENSMUSG00000067848"	4.30355	4.34729	4.30393	4.30783	4.30856	4.33476	4.24721	4.30251	4.30805	4.29681	4.2996	4.30811
"ENSMUSG00000067851"	7.31464	7.3368	7.32365	7.190545	7.22711	7.26821	7.32901	7.412035	7.48003	7.18724	6.91832	7.21115
"ENSMUSG00000067855"	7.14286	7.00863	7.07378	7.13306	7.21218	7.30994	7.18166	7.07298	6.97085	7.04768	7.12757	7.16747
"ENSMUSG00000067860"	4.583525	4.58302	4.572685	4.57801	4.700965	4.571865	4.584545	4.589685	4.555775	4.636595	4.59016	4.621265
"ENSMUSG00000067869"	9.35301	9.22541	9.08012	8.95226	8.98572	8.76178	8.95988	9.04629	9.21755	9.22488	9.13794	9.43087
"ENSMUSG00000067870"	13.5438266666667	13.5514433333333	13.5949366666667	13.3379966666667	13.3490666666667	13.4114766666667	13.4801433333333	13.5117533333333	13.5089733333333	13.0879666666667	13.12549	13.0089633333333
"ENSMUSG00000067872"	5.0375	5.12101	5.13076	5.19985	5.23172	5.39179	5.11252	4.9489	5.12512	5.32792	5.1781	5.25562
"ENSMUSG00000067873"	6.60046666666667	6.69631	6.69738666666667	6.67377	6.71522666666667	6.74621	6.64375	6.71306333333333	6.69122333333333	6.42374333333333	6.33325	6.40193
"ENSMUSG00000067879"	5.49192	5.40786	5.61757	5.54885	5.59906	5.45484	5.51594	5.44007	5.60199	5.61318	5.52097	5.54968
"ENSMUSG00000067889"	6.27914	6.35574	6.3567	6.55831	6.554285	6.557195	6.34481	6.295145	6.322035	6.728455	6.4773	6.624325
"ENSMUSG00000067909"	4.6425	4.62835	4.60865	4.64198	4.73716	4.66451	4.65423	4.66398	4.65358	4.68109	4.64027	4.66237
"ENSMUSG00000067916"	6.42277	6.315275	6.42427	6.347475	6.45627	6.633885	6.39961	6.40588	6.515715	6.31001	5.257695	6.224515
"ENSMUSG00000067919"	4.84397	4.880045	4.884715	4.934775	4.97339	4.843715	4.89625	4.95104	4.902545	5.008155	4.937725	4.88729
"ENSMUSG00000067924"	10.54051	10.51778	10.24845	10.1287	9.99035	9.89039	10.25739	10.01671	10.19672	9.85355	10.03642	9.65685
"ENSMUSG00000067925"	10.54051	10.51778	10.24845	10.1287	9.99035	9.89039	10.25739	10.01671	10.19672	9.85355	10.03642	9.65685
"ENSMUSG00000067928"	7.40286	7.33495	7.23413	7.04919	7.11687	7.4166	7.5961	7.52234	7.70082	6.82873	6.05669	6.72059
"ENSMUSG00000067931"	5.52556	5.51876	5.62024	5.53459	5.48083	5.86455	5.96088	5.99351	5.62668	5.21078	4.79032	5.0854
"ENSMUSG00000067942"	7.70702	7.83347	7.94859	7.56109	7.54088	7.8045	7.94041	8.44895	7.9394	6.95104	6.03628	6.90109
"ENSMUSG00000067995"	6.16617	6.51066	6.23345	6.05375	5.99328	5.79072	6.15592	6.31975	6.45772	5.88909	6.55881	5.85878
"ENSMUSG00000067996"	5.078915	5.14522	5.078615	5.19894	5.13018	5.24986	5.11324	5.129405	5.10308	5.26036	5.294795	5.26532
"ENSMUSG00000067998"	5.078915	5.14522	5.078615	5.19894	5.13018	5.24986	5.11324	5.129405	5.10308	5.26036	5.294795	5.26532
"ENSMUSG00000068008"	6.71144	6.75945	6.74261	6.57163	6.52614	6.42988	6.69434	6.74696	6.78473	6.6921	6.87072	6.79401
"ENSMUSG00000068011"	4.68841	4.75769	4.75251	4.7919	4.72675	4.60564	4.82368	4.78444	4.74791	4.97487	4.7923	4.94897
"ENSMUSG00000068014"	12.932315	12.97491	13.029005	12.648595	12.69047	12.69374	12.999005	13.126995	13.118695	12.31117	12.46434	12.192925
"ENSMUSG00000068015"	6.3280425	6.30569	6.3380325	6.37024	6.3339725	6.349115	6.3057225	6.426805	6.4399275	6.1978125	6.3043225	6.12123
"ENSMUSG00000068036"	7.900675	7.96725	7.85218	7.86883	7.872865	7.931305	7.92557	7.87211	7.84821	7.84794	7.85645	7.83144
"ENSMUSG00000068037"	4.38178	4.35486	4.39391	4.40136	4.52525	4.39332	4.35997	4.41106	4.49664	4.42571	4.4349	4.40514
"ENSMUSG00000068039"	11.07918	11.14541	11.15741	10.90604	10.91033	10.93838	11.26656	11.28277	11.32792	10.93701	10.89869	11.12513
"ENSMUSG00000068040"	7.48	7.40917	7.297935	7.13094	7.205435	7.125725	7.243805	7.00472	6.86867	7.44002	7.350345	7.668585
"ENSMUSG00000068048"	6.01307	5.9635	6.00415	5.94004	6.14266	6.27944	6.00285	5.9672	6.11218	6.13284	6.17951	6.26307
"ENSMUSG00000068074"	4.65154	4.64484	4.63956	4.73303	4.75745	4.7356	4.54386	4.72378	4.70357	4.90764	4.79053	4.75344
"ENSMUSG00000068075"	5.27627	5.24306	5.26026	5.36486	5.36161	5.32503	5.22323	5.18291	5.30144	5.36233	5.22894	5.23954
"ENSMUSG00000068078"	4.51361	4.58539	4.50549	4.49416	4.52514	4.45006	4.486	4.50867	4.50739	4.59098	4.59504	4.56121
"ENSMUSG00000068079"	8.39041	8.51288	8.40033	8.87492	8.74796	8.75246	8.52818	8.31517	8.20688	8.9338	8.52425	8.64292
"ENSMUSG00000068086"	5.49359	5.44798	5.51638	5.37817	5.52159	5.36025	5.53172	5.50867	5.51552	5.59006	5.54169	5.56115
"ENSMUSG00000068099"	5.33164	5.30125	5.30128	5.54139	5.37449	5.38737	5.34525	5.37695	5.39287	5.47866	5.39875	5.47484
"ENSMUSG00000068101"	6.20935	6.13333	6.35579	6.22294	6.13688	5.99246	6.18809	6.16194	6.24482	6.38936	6.53522	6.32337
"ENSMUSG00000068105"	8.566	8.65498	8.63888	8.52057	8.49165	8.6973	8.50667	9.00088	8.97924	7.65398	8.18724	7.76321
"ENSMUSG00000068114"	5.90432	6.02357	6.09317	5.83072	5.97927	5.90187	5.98948	6.20005	5.84995	5.78722	5.73457	5.58117
"ENSMUSG00000068115"	4.50967	4.40081	4.51069	4.52873	4.54833	4.70927	4.48701	4.52622	4.52622	4.55224	4.50447	4.54597
"ENSMUSG00000068117"	5.30797	5.39186	5.45575	5.4868	5.53899	5.43848	5.24234	5.41347	5.40339	5.59938	5.47328	5.52481
"ENSMUSG00000068120"	10.97891	11.0202	11.02844	10.8696	10.9317	9.97246	10.97097	10.70423	10.60244	11.38558	11.49368	11.3556
"ENSMUSG00000068122"	4.65199	4.5994	4.53166	4.57956	4.60803	4.5491	4.60564	4.61566	4.55487	4.66673	4.67966	4.71994
"ENSMUSG00000068129"	7.93755	7.90808	7.65653	6.88253	6.82213	6.71366	7.25269	7.43819	7.98501	6.76088	7.01219	6.91963
"ENSMUSG00000068134"	5.92838	6.13818	6.12992	5.72018	5.77356	5.48093	5.8735	5.92812	6.271	5.6081	4.90137	5.58749
"ENSMUSG00000068141"	8.97196	8.91374	8.7341	8.1981	8.17297	7.81111	9.36328	9.53242	9.74015	9.10512	9.37843	9.1991
"ENSMUSG00000068154"	5.838695	5.78381	5.77401	5.38	5.529085	5.52845	5.6865	5.97953	5.933235	5.38461	5.48596	5.22153
"ENSMUSG00000068165"	10.961	11.0651	11.12899	11.7636	11.69327	11.60081	11.20378	11.2067	11.18066	11.77742	11.75716	11.79167
"ENSMUSG00000068180"	4.81492	4.79404	4.8025	4.91483	4.67362	4.94863	4.73466	4.72984	4.68093	4.81381	4.87199	4.90932
"ENSMUSG00000068184"	7.92675	7.94154	7.89813	8.51863	8.51236	8.4879	8.20924	8.04365	8.13476	8.52287	8.7424	8.61135
"ENSMUSG00000068196"	5.59512	5.50111666666667	5.54273	5.57998333333333	5.64115	5.69804	5.62014333333333	5.49930333333333	5.44131666666667	5.61206333333333	5.60739333333333	5.56341333333333
"ENSMUSG00000068200"	10.43524	10.41784	10.3618	9.83693	9.8821	9.78706	10.06769	10.19066	10.4286	9.90973	10.12686	9.97219
"ENSMUSG00000068205"	5.07261	5.085335	5.1105075	5.11065	5.0926275	5.103465	5.103145	5.12378	5.0233875	5.04067	5.0717075	5.02537
"ENSMUSG00000068206"	5.45198	5.44674	5.556535	5.566245	5.446815	5.37361	5.498905	5.47433	5.438075	5.60978	5.57158	5.623045
"ENSMUSG00000068220"	13.438825	13.55483	13.500255	13.107795	13.045485	12.778375	13.608355	13.31329	13.45544	13.42085	13.53231	13.4851
"ENSMUSG00000068227"	6.75457	6.78075	6.697355	6.31998	6.4863	6.367315	6.816735	6.635065	6.794555	6.568945	6.701305	6.530395
"ENSMUSG00000068231"	4.52336	4.44835	4.46736	4.57281	4.5436	4.44724	4.47097	4.51407	4.49813	4.56127	4.48672	4.45067
"ENSMUSG00000068232"	5.16738	5.27298	5.15984	5.29637	5.26367	5.22867	5.23944	5.27516	5.31097	5.28829	5.37107	5.39305
"ENSMUSG00000068234"	8.06675	8.08658	8.08997	8.23902	8.11981	8.06667	8.16653	8.14044	8.3492	8.22955	8.15712	8.21671
"ENSMUSG00000068240"	13.574655	13.581975	13.62619	13.479745	13.455945	13.387795	13.550385	13.656945	13.653865	13.545565	13.56974	13.524585
"ENSMUSG00000068243"	13.80523	13.83717	13.83179	13.41884	13.38186	12.90382	13.87827	13.99335	13.9939	13.46841	13.6156	13.35762
"ENSMUSG00000068245"	8.73446	8.67071	8.66985	8.58284	8.6392	8.72626	8.6784	8.84291	9.24911	8.1888	8.13317	8.28947
"ENSMUSG00000068246"	5.54742	5.36562	5.49597	5.54543	5.25087	5.46966	5.67304	5.58419	5.65079	5.52795	5.44163	5.53529
"ENSMUSG00000068250"	5.903	5.8637425	5.8236975	5.89484	5.9225575	5.922685	5.80148	5.62212	5.7665775	5.620435	5.6477525	5.67907
"ENSMUSG00000068252"	6.72444	6.69212	6.79111	6.34715	6.23478	6.24568	6.34396	6.68856	6.83392	6.2935	6.23667	6.27274
"ENSMUSG00000068262"	13.07419	13.05826	13.05651	12.62172	12.6145	12.48916	13.03792	13.16942	13.20996	12.56346	12.71594	12.55435
"ENSMUSG00000068263"	6.67294	6.67616	6.55133	6.86525	6.72682	6.60037	6.71624	6.63757	6.64734	6.91631	6.94725	6.74603
"ENSMUSG00000068264"	7.407805	7.29383	7.24109	7.3075	7.316805	7.09556	7.24774	6.989565	7.10779	7.61519	7.56219	7.66154
"ENSMUSG00000068267"	6.602115	6.65843	6.59913	5.93849	6.188705	5.871695	6.30362	6.1373	6.04931	6.724815	6.500965	6.741415
"ENSMUSG00000068270"	7.34285	7.52955	7.4525	7.39454	7.40768	7.39687	7.45925	7.5398	7.41577	7.13427	6.90073	7.35879
"ENSMUSG00000068284"	8.13631	8.1279	8.16114	8.18647	8.14252	8.13431	8.17964	8.42527	8.52702	7.88654	7.8624	7.80168
"ENSMUSG00000068289"	6.87431	6.85102	6.74521	6.80754	6.75579	6.89122	6.90786	6.86041	6.85207	6.98557	6.94795	6.95797
"ENSMUSG00000068290"	9.89859	9.72352	9.84437	10.03608	9.93	10.04427	9.99318	9.87951	9.7519	9.92666	10.08994	9.93084
"ENSMUSG00000068299"	5.09543333333333	5.14617666666667	5.11874666666667	5.08001	5.12958	5.09549333333333	5.11086333333333	5.10931	5.12649	5.1358	5.19921	5.18767666666667
"ENSMUSG00000068323"	4.70138	4.61092	4.73812	4.87084	4.82969	4.84522	4.72701	4.73915	4.7909	4.91591	4.79601	4.79466
"ENSMUSG00000068324"	12.90606	12.85158	12.89546	12.38021	12.4239	12.55196	12.82529	12.97755	13.08743	12.23856	12.47568	12.18763
"ENSMUSG00000068327"	7.41435	7.38079	7.27693	7.53213	7.2962	7.30089	7.38666	7.37276	7.31744	7.70653	7.70317	7.85275
"ENSMUSG00000068328"	8.81975	8.7612	8.65593	8.16597	8.49769	7.98467	8.86737	8.31689	8.30392	8.80738	8.80331	8.86786
"ENSMUSG00000068329"	7.97546	7.875125	8.16084	7.65581	7.77607	7.38746	8.299545	8.10695	7.997475	8.036185	8.24488	8.11525
"ENSMUSG00000068335"	7.28439	7.34303	7.31897	6.71958	6.80487	6.78024	7.10262	7.03748	7.09011	7.09024	7.00634	7.08445
"ENSMUSG00000068341"	5.51863	5.41517	5.4673	5.66945	5.57022	5.709	5.504	5.67011	5.48297	5.6795	5.50189	5.61305
"ENSMUSG00000068373"	5.44549	5.42633	5.43868	5.49367	5.3936	5.46602	5.43591	5.43762	5.456	5.68335	5.59086	5.51316
"ENSMUSG00000068391"	8.79239	8.91095	8.996805	8.75048	8.753685	8.81288	8.737545	8.82712	8.77072	8.42673	8.62918	8.22014
"ENSMUSG00000068394"	6.4488	6.51286	6.54055	6.43742	6.53136	6.52022	6.4983	6.42687	6.53941	6.44063	6.4883	6.40848
"ENSMUSG00000068396"	13.082655	13.067615	13.11948	12.709465	12.69301	12.513455	13.051415	13.20285	13.314625	12.50667	12.70822	12.339865
"ENSMUSG00000068397"	12.932315	12.97491	13.029005	12.648595	12.69047	12.69374	12.999005	13.126995	13.118695	12.31117	12.46434	12.192925
"ENSMUSG00000068417"	9.43268	9.45069	9.40681	9.01507	9.07767	8.9445	9.66073	9.76343	9.58313	9.29751	9.49682	9.34966
"ENSMUSG00000068457"	6.259115	6.228055	6.21154	6.41599	6.48707	6.439185	6.09869	6.46487	6.368285	6.504125	5.911605	6.50692
"ENSMUSG00000068466"	11.3170333333333	11.2288233333333	10.93656	10.46065	10.5514966666667	10.4679566666667	11.2051166666667	11.3142666666667	11.3999766666667	10.8677066666667	10.9395433333333	11.0190333333333
"ENSMUSG00000068479"	8.91185666666667	8.94103333333333	8.91641	8.5981	8.63439666666667	8.64855333333333	8.73938666666667	9.0443	9.01604333333333	8.22206	8.02176	8.06042333333333
"ENSMUSG00000068480"	10.88343	10.91923	10.87475	10.07403	10.32193	10.28444	11.22622	11.50419	11.61734	10.48943	10.01177	10.44985
"ENSMUSG00000068522"	4.86878	4.77337	4.87927	5.05146	4.94965	4.85618	4.8223	4.85865	4.8727	4.85937	4.95382	4.87926
"ENSMUSG00000068523"	9.66031333333333	9.67958	9.70785333333333	9.74238666666667	9.74329333333333	9.60772333333333	9.58273666666667	9.68852333333333	9.65655666666667	9.49174333333333	9.60656333333333	9.45855333333333
"ENSMUSG00000068547"	5.5705	5.57624	5.55164	5.58279	5.59635	5.51678	5.56266	5.5705	5.43448	5.51265	5.68906	5.65508
"ENSMUSG00000068551"	6.738115	6.76854	6.7202475	6.5416	6.600255	6.65498	6.83041	6.835575	6.5256775	6.633605	6.5467825	6.5035975
"ENSMUSG00000068566"	10.515605	10.596805	10.30858	9.668185	9.75551	9.8548	10.764045	10.537515	10.47847	9.77459	10.01506	9.847205
"ENSMUSG00000068579"	13.18186	13.1387	13.19265	12.97741	12.92624	12.84672	13.27663	13.30227	13.31302	12.98788	13.07508	12.94576
"ENSMUSG00000068580"	8.32049	8.28297	8.49844	8.33022	8.28102	8.1229	8.32743	8.24045	8.32049	7.97053	8.33514	8.36472
"ENSMUSG00000068587"	4.6132	4.53481	4.65237	4.58848	4.58144	4.55075	4.55061	4.58503	4.64047	4.68954	4.51682	4.6924
"ENSMUSG00000068600"	5.15068	5.24707	5.18852	5.25063	5.24596	5.21238	5.12739	5.24884	5.14064	5.31003	5.21361	5.30543
"ENSMUSG00000068604"	12.9973	12.99995	13.010635	12.57219	12.592845	12.247205	13.011065	12.94869	12.92218	12.89833	12.929035	12.89956
"ENSMUSG00000068614"	5.6063	5.59102	5.65745	5.73043	5.56762	5.54011	5.79135	5.72389	5.58203	5.7366	6.05328	5.84162
"ENSMUSG00000068615"	5.32107	5.215305	5.26841	5.2658	5.22089	5.27397	5.3374	5.31412	5.33955	5.370135	5.281445	5.358255
"ENSMUSG00000068617"	4.88103	4.84219	4.881715	4.934295	4.880775	4.94778	4.90303	4.82431	4.89627	5.041255	4.99927	4.994735
"ENSMUSG00000068629"	12.56736	12.60157	12.62218	12.56089	12.56698	12.52739	12.71009	12.74229	12.61292	12.34888	12.36285	12.19901
"ENSMUSG00000068638"	5.17821	5.25083	5.20106	5.56154	5.47003	5.66797	5.38027	5.41974	5.38153	5.48304	5.47054	5.50471
"ENSMUSG00000068663"	6.059205	6.07783	6.113965	6.34001	6.240185	6.365365	6.134105	6.125505	6.03157	6.398245	6.261245	6.34904
"ENSMUSG00000068674"	12.90606	12.85158	12.89546	12.38021	12.4239	12.55196	12.82529	12.97755	13.08743	12.23856	12.47568	12.18763
"ENSMUSG00000068686"	10.2807	10.3659	10.27915	10.89096	10.93751	10.94539	10.53893	10.15442	10.27082	10.72311	10.74393	10.62985
"ENSMUSG00000068696"	6.191745	6.179	6.22677	6.294385	6.28777	6.106525	6.189145	6.1628	6.152445	6.34096	6.238175	6.41974
"ENSMUSG00000068697"	6.688155	6.58878	6.611555	6.59252	6.57082	6.51912	6.48518	6.521555	6.422685	6.55584	7.36735	6.64217
"ENSMUSG00000068699"	5.79615	5.86153	5.7981	5.80247	5.67265	5.61668	5.79549	5.76475	5.79492	6.18278	5.95413	5.93863
"ENSMUSG00000068706"	12.362705	12.40203	12.46115	12.895805	12.861525	12.88601	12.55567	12.500855	12.536885	12.966765	12.980925	12.97013
"ENSMUSG00000068732"	6.08738	5.89489	5.788255	5.657925	5.96949	5.779085	5.882635	5.93491	5.97275	6.073565	6.110225	6.14813
"ENSMUSG00000068735"	8.65815	8.54383	8.56124	8.19267	8.22027	7.97843	8.37969	7.84833	8.10784	8.27293	8.0877	8.17377
"ENSMUSG00000068739"	9.46265	9.47656	9.419775	8.936185	8.93252	8.78974	9.327355	9.2037	9.07924	9.346025	9.589635	9.6012
"ENSMUSG00000068740"	6.35772	6.15588	6.278695	6.278315	6.325655	6.27117	6.211005	6.365745	6.259215	6.256415	6.17805	6.219655
"ENSMUSG00000068742"	8.08717	8.03993	8.02318	7.696	7.76977	7.64057	7.8376	7.86475	7.63274	7.72933	7.67834	7.56596
"ENSMUSG00000068744"	5.40539333333333	5.48392	5.43120333333333	5.61292	5.59150333333333	5.50347333333333	5.47134333333333	5.42939	5.47098666666667	5.77111666666667	5.63658666666667	5.78685666666667
"ENSMUSG00000068745"	5.61814	5.61868	5.53934	5.68578	5.65869	5.59383	5.62759	5.49357	5.49198	5.83639	5.80431	5.69829
"ENSMUSG00000068747"	9.0191	8.95334	8.90673333333333	8.59984666666667	8.53427333333333	8.53698333333333	8.90916666666667	8.82967	8.71207333333333	8.65388666666667	8.48841666666667	8.77235666666667
"ENSMUSG00000068748"	5.14826333333333	5.12290333333333	5.14606333333333	5.22019333333333	5.12975	5.18464333333333	5.11079666666667	5.15916	5.14844	5.10015333333333	5.18934333333333	5.15634
"ENSMUSG00000068749"	10.367375	10.437155	10.563245	10.16209	10.251345	10.29956	10.394815	10.334555	10.366805	10.195435	10.428215	10.32485
"ENSMUSG00000068758"	6.16275	6.05877	6.22344	6.21036	6.0951	5.97241	6.56999	6.39027	6.4915	6.46425	6.63679	6.50221
"ENSMUSG00000068762"	5.96998	5.79354	5.87203	5.74781	5.85563	5.66838	5.75147	5.71406	5.79115	5.96065	5.83263	5.86181
